device,trust
d4206d138934,0.9816292600584078
109add024326,0.9822074436690813
5c5948074023,0.9819299525503722
60fb42079080,0.9816756945717943
101dc0023092,0.9815597114790809
14109f024710,0.9819503431206181
a4d1d2119582,0.9817771162343657
00254b007373,0.9818199986723316
6cc26b086679,0.9812579549809824
c42c03132175,0.9823185312177254
b8f6b1127328,0.9816313178630817
dc2b61144911,0.9819367943236121
e4b021150203,0.9815024517319052
6cc26b087044,0.9816414845615677
a071a9118599,0.981585650960473
18002d029364,0.9819649789794314
182032029989,0.9817603375064741
14109f024774,0.9822436043700649
647791079537,0.9816306216421126
7cc537099039,0.9814828668825858
78a3e4093412,0.9822923844623509
148fc6028076,0.9822377514299339
c8bcc8134165,0.9816654921846855
5855ca070322,0.981958227676999
206432038945,0.9820576316051485
40a6d9055545,0.9821599178036637
cc08e0135000,0.9815497546137575
6c3e6d085679,0.9820359578369277
78471d092346,0.9810668448526177
0c6076020248,0.9483125369169
f0b479155459,0.9822496010443227
f81edf161485,0.9822808626913075
045453016201,0.9819389541267225
0c6076020246,0.9024009405936272
4c0f6e061885,0.9814594757834725
0c715d020379,0.9814336757001156
4860bc061162,0.9816233851263508
4860bc061174,0.9820058642006383
d8a25e143179,0.9817374898959281
a826d9120524,0.9816241917373933
60334b077212,0.9824043089877655
18e7f4034301,0.9823438808983771
206432039001,0.9820421618760794
286aba041406,0.9819294206458564
40a6d9056275,0.9816241126647084
001b77002809,0.9815856509604728
206432038820,0.9816988813753664
283737041209,0.9814689661341109
cc08e0135137,0.9821728038571002
147dc5026866,0.9822440957796196
58b035070597,0.9816984483111215
00c610013246,0.9812803879542612
44d884059677,0.981729991802651
044665016096,0.9822635230385292
fc253f163279,0.9815801426506229
147dc5026692,0.9821156163093299
283737041108,0.9816555893527337
542696067603,0.981110159171887
7cc537098812,0.9821070544510758
f0b479155562,0.9820634950261714
d89e3f141552,0.9820482355816733
50465d063961,0.981874327718798
a41731119049,0.9815362877459403
b8c75d126674,0.9818147633643564
147dc5026954,0.9818547992312753
18e7f4034561,0.9817255303235848
885395103661,0.981624204224817
d89e3f141765,0.9816235494813484
040cce014434,0.9811102706023528
0026c7009652,0.9814536089691428
d89e3f142604,0.9815541816077534
4860bc060082,0.9807026362417449
206432038318,0.9818030739336081
3085a9045490,0.9817321413494527
206432039373,0.98206043180599
e899c4152605,0.9816463040814893
60334b077189,0.9817786374962006
145a05025319,0.9821925467608665
08606e019396,0.9812135568325858
00254b007445,0.9822791294252666
50ead6066880,0.981441863716194
18e7f4034385,0.9815931257033556
