device,trust
f0cba1156173,0.9815684895306329
d89e3f141584,0.9810266820434068
e0b9ba145801,0.9816042383038974
50ccf8064353,0.9815684895306329
6021c0076799,0.9815495635590202
78e400096203,0.9668480983760641
705681088435,0.981642538909597
d05162137980,0.9820568299654462
3c8bfe052405,0.9815931726569541
28cc01041816,0.9815684895306329
902155108396,0.9815675258447107
0c74c2020894,0.9815684895306329
002669008827,0.9815931726569541
3085a9045420,0.9808776339544744
206432039454,0.9815684895306329
d8d1cb143637,0.9819471677705889
74a722090483,0.9815684895306329
6c9b02086186,0.9815495635590201
0012fe001278,0.9816045769320856
cc785f136442,0.9815684895306329
183f47032127,0.9816191239039187
f0dce2158658,0.9815684895306329
88c663105081,0.9809493327575957
0808c2019202,0.9815684895306329
74e1b6090950,0.9815684895306329
7c11be096541,0.9821067635425775
00242b006613,0.9815043520757925
cc051b134614,0.981568421060897
14109f024920,0.9815684895306329
dc85de145157,0.9815684895306329
d023db137405,0.9815687538436944
50ead6065522,0.9805492875900266
88c663104646,0.9815932338249268
e0f847148579,0.9815684895306329
70aab2089038,0.9816217383619257
00254b007445,0.9822791294252661
50ccf8065170,0.9815684895306329
206432039258,0.9816178557832755
14109f025044,0.9817788428662284
9c1874116821,0.9815684895306329
b8f6b1127369,0.9815684895306329
b407f9124602,0.9815684895306329
406aab055095,0.9815684895306329
3ce072054086,0.9815684895306329
303926044990,0.9809925943446267
88c663105049,0.9813727440599724
109add023924,0.9818713843624856
68ed43084373,0.9815684895306329
c09f42131798,0.9815931726569541
040cce014370,0.9820888423172983
6c8336086011,0.9815684895306329
4c0b3a061803,0.9815684895306329
041e64015465,0.9823217127934758
b8c75d126767,0.9823086452589275
ec852f153758,0.9815684895306329
4860bc061174,0.9820058642006371
fc253f162751,0.9815684895306329
7c11be097215,0.9814207917967862
3c8bfe052412,0.9815028763406514
002608007960,0.9822455431800595
fc253f163019,0.9814944431897789
90187c108155,0.9815684895306329
008865012093,0.9815684895306329
78929c093023,0.9815684895306329
5c0a5b073476,0.9815684895306329
bc3baf129121,0.9815684895306329
ec55f9153303,0.9814827002864593
182032029749,0.9816672220359183
206432039476,0.9815675039518181
045453016619,0.9815495635590202
581faa069896,0.9811791143426486
04f7e4017261,0.9815684895306329
148fc6028097,0.9819737190482253
40b395057686,0.9815684895306329
9c0298116071,0.9815684895306329
bc52b7129425,0.9815684895306329
6ce907087214,0.9815375950962006
a06cec118390,0.9815684895306329
001b77002809,0.9815856509604728
b0ec71124148,0.9816995826815528
044665015904,0.9818238774734085
78ca39095219,0.9822388464139761
206432039365,0.9821164781261931
5c5948074093,0.9816578257633782
f0d1a9157732,0.9815684895306329
e4b021150223,0.980683304037209
5ce2f4075996,0.9815684895306329
980c82112070,0.9815684895306329
001f3c003746,0.9813858438762875
980c82113114,0.9815684895306329
78a3e4093830,0.981568008783091
d89e3f142225,0.9815684895306329
18e7f4034554,0.9820466494419203
28d1af042634,0.9815684895306329
bc20a4127691,0.9815684895306329
f81edf160916,0.9803232972851126
002241004982,0.9814706168011921
183451030661,0.9815684895306329
bc3baf128311,0.9815684895306329
0c715d020333,0.9816250242881552
08373d019248,0.9815018782128058
206432039288,0.9815248819517538
a0f450118887,0.9822762486778419
189efc033113,0.9815684895306329
3ce072054416,0.9815684895306329
786c1c092715,0.9815684895306329
dc2b61145012,0.981667864854832
88308a103346,0.9815684895306329
0016d4001817,0.981858346736872
701124087809,0.9815684895306329
0016d4001868,0.9815684895306329
6c3e6d085597,0.9821863611870821
6021c0076715,0.9813214462506678
d857ef140576,0.9815684895306329
c8bcc8134146,0.9815420503143564
f81edf161110,0.9815684895306329
88c663104694,0.9818446418871479
f81edf161311,0.9815684895306329
38aa3c050908,0.9816248290571896
2002af037050,0.9815684895306329
e0c97a147405,0.9815684895306329
147dc5026892,0.9815684895306329
205476038151,0.9815684895306329
d8a25e143404,0.9815684895306329
148fc6027865,0.9807166007968058
f0cba1157227,0.9815684895306329
8cfaba107032,0.9815684895306329
e0c97a147519,0.9815684895306329
206432038889,0.9816235494813478
9803d8111568,0.9817130084669619
4c8d79062402,0.9815495635590201
88c663104655,0.9820208536520149
147dc5026805,0.9815931726569541
40d32d057988,0.9815257671485972
5c0a5b071389,0.9815684895306329
0c74c2020829,0.9812723041672172
fc1f19162455,0.9812634246165672
183451030570,0.9815684895306329
68a86d084177,0.9815684895306329
842999100874,0.9815495635590202
d89e3f141367,0.9814482938050765
6c3e6d084735,0.9821734798215721
d83062139891,0.9820111404877204
18f46a034730,0.9814527071488482
64b9e8081578,0.9816735778505925
38aa3c051493,0.9815684895306329
3816d1048803,0.9815684895306329
28e02c043509,0.9818043583983181
0cc66a022723,0.9815684895306329
1c659d035240,0.9815191263161004
782eef092197,0.9815931726569541
842999100869,0.9808774106033976
8cfaba107299,0.9820676518858864
6c3e6d084879,0.9815684895306329
045453016442,0.9816045769320856
b8ff61127536,0.9821187514420576
5c5948074023,0.9819299525503716
980c82113165,0.9817062594883809
60facd078663,0.9815684895306329
147411026547,0.9815495635590202
78a3e4093359,0.9815684895306329
f0cba1155884,0.9815684895306329
f0b479155597,0.981494443189779
083e8e019369,0.9814700669087517
f0cba1155803,0.9815684895306329
3c363d052044,0.9815684895306329
50a4c8064066,0.9815684895306329
980c82113038,0.9815684895306329
28cfda042366,0.9811052946282275
f0cba1156172,0.9815684895306329
d857ef140747,0.9815684895306329
f0b479155321,0.9822386818580284
1c69a5035565,0.9815684895306329
e83eb6151726,0.9815684895306329
64a769080221,0.9815691700550545
0c1420020101,0.9815684895306329
5cb524075681,0.9816913707470308
3085a9045463,0.9816505571008948
f0cba1156536,0.9815684895306329
5cac4c075539,0.9815011551161493
f0dce2158803,0.9815684895306329
78a3e4094176,0.9815684895306329
18e7f4034513,0.9821780322528391
60c547078088,0.9815002003444877
88308a103313,0.9815684895306329
e88d28152025,0.9815684895306329
d83062140025,0.9812878750765675
78d6f0095334,0.9814830389146477
d89e3f141808,0.9816558196598242
00254b007361,0.980444170133484
