device,trust
206432039135,0.9821308339859829
90840d109063,0.9817614044792252
4c8d79062488,0.9817403487727762
44d884059645,0.981922168825305
60fb42079063,0.9820504294369838
24ab81040210,0.9818670840189663
0c74c2021361,0.9821274799458822
5c0a5b071785,0.9822159523253384
2002af036941,0.9818157627770497
b0ec71124148,0.9816995826815529
283737041150,0.982065748343081
206432039278,0.9816520716467801
0c74c2020552,0.9822158248860431
2002af036963,0.981978270787647
148fc6028076,0.9822377514299327
5855ca070439,0.9823398129166357
845181101283,0.981756424848062
7073cb088546,0.9818609368233864
b8c75d126674,0.9818147633643565
4860bc060484,0.9822618064680143
08606e019449,0.9818274747868883
6c3e6d085793,0.981580648370828
581faa068897,0.9817799470547947
980c82113235,0.9820045235086561
90840d109373,0.9821378889961853
705681088435,0.9816425389095971
283737041108,0.9816555893527342
7cc537099039,0.9814828668825859
189efc033557,0.9818041050449478
542696068150,0.9817864439774133
6cc26b086992,0.9806502172764506
7073cb088570,0.9818011240840465
50465d063918,0.9816273220097254
e80688151451,0.9820092412248256
4860bc060082,0.9807026362417449
e0b9a5145713,0.9812040210572925
8c7b9d106646,0.9816308721957042
206432039554,0.981809096762053
6c3e6d084938,0.9817122277596927
88c663104495,0.9822423577941037
00254b007373,0.9818199986723316
206432039076,0.9822429674019751
8c7b9d106410,0.9819527178169724
28e7cf043999,0.9822248803470783
cc08e0135000,0.9815497546137577
0017ca002223,0.9815497212335053
542696068285,0.9821324865292457
542696067728,0.9816407099051787
3c7437052343,0.9816217383619257
705681087996,0.9821056008253943
b8ff61127528,0.9816672220359183
d89e3f142604,0.9815541816077533
88c663104717,0.9819234771754568
00c610013398,0.9818432426471803
00c610013213,0.9819825982547287
40a6d9055840,0.9823311253065612
148fc6028559,0.9813363113762614
7073cb088811,0.9819916394687371
28cfe9042367,0.9816765807422307
a0f450118887,0.9822762486778428
f0b479155307,0.9820750727811751
0026b0008988,0.9822168210237974
14f42a029130,0.9815753886496204
50465d064015,0.9821440132306449
00c610013292,0.9819809531095487
6cc26b086426,0.9818994554347634
705681088038,0.9816060071150675
f81edf161174,0.9816832863688356
88c663104926,0.9822137717395444
182032030284,0.9820875060630777
d89e3f141957,0.9819074027378638
64b9e8081108,0.9822567948944616
7c11be096586,0.9821191629439348
109add024082,0.9821717494781688
4860bc061215,0.9813883226879854
040cce014637,0.9820711884427803
206432038293,0.9818080664818014
f0b479155516,0.9818886168078363
7073cb088949,0.9819053231950694
147dc5026992,0.9818370227942752
3085a9045490,0.9817321413494524
d83062139994,0.9823123371566881
e4ce8f150618,0.9816968351979534
f0b479155563,0.9818657148180638
705681087979,0.9817753298815244
0007ab000227,0.9815834630447461
283737041196,0.9822352573347756
28e02c042733,0.9820767434116396
40a6d9055768,0.9822136509810725
044665015679,0.9822010758904722
7073cb088606,0.9821285389819997
d89e3f142856,0.9815167755014742
7073cb088480,0.9820494908556874
7cc537098703,0.9817229059104826
1093e9023590,0.9821179791532684
e80688151355,0.9819134363826666
6cc26b086510,0.9820483082060348
1c4bd6034849,0.9522459704837731
286aba041406,0.9819294206458555
283737040898,0.9821919567615537
7073cb088906,0.9820678063262299
9803d8111568,0.9817130084669613
bcb1f3130561,0.9815881974974244
182032029703,0.9821082426165331
b065bd123493,0.9816178557832755
