device,trust
842999100730,0.9818272893238125
3ce072054396,0.981851300553809
0c74c2021343,0.9818902521610253
00242b006680,0.968601454410975
f0b479155380,0.9822851267152446
5c5948073967,0.9816874339909539
205476037698,0.9816987214631396
f81edf161137,0.9820179961957598
f81edf161016,0.9822932755172746
206432038423,0.9822471734243121
60334b077189,0.981778637496201
e4ce8f150857,0.9817655858371612
0c74c2021129,0.981796586560658
f81edf160942,0.9821161603403711
205476037762,0.9815625709026378
206432039373,0.9820604318059898
6c3e6d085592,0.9818935505845273
8c7b9d106420,0.9816202157796918
b8ff61127536,0.9821187514420565
d89e3f142856,0.9815167755014738
08606e019465,0.9816981653823178
7073cb088497,0.981904447974723
f0b479155274,0.9818947048944308
283737041108,0.9816555893527321
5c5948074143,0.9822336646405523
d89e3f142645,0.9821154339690805
5855ca070166,0.9820833485572524
5c5948074127,0.981772560343596
90840d109063,0.9817614044792238
b8c75d126696,0.9820338907856642
842999100645,0.9818418923977953
6cc26b086510,0.9820483082060327
cc08e0136143,0.9821251872440502
7073cb088612,0.981952847558519
88c663104699,0.9821284773108797
88c663104486,0.9817384663853229
206432038820,0.9816988813753668
9803d8111430,0.9820422805984056
18e7f4034555,0.9819837454181506
044665015679,0.9822010758904713
b8c75d126841,0.9817509563944093
28987b041642,0.9822398274622024
5c0a5b072221,0.9816924525119638
147dc5026866,0.9822440957796181
24ab81040176,0.9822112311960453
980c82113490,0.9822383963842599
0026b0008988,0.9822168210237974
705681088042,0.9821172091394628
3085a9045485,0.9818701519856957
0c771a022437,0.9819845114066441
581faa068763,0.9819175079374053
00254b007370,0.9821274038843218
88c663104717,0.9819234771754561
206432039001,0.9820421618760771
b8c75d126723,0.9818261002366151
28e02c042984,0.9815672035381479
842999100760,0.9817237784534711
08606e019449,0.981827474786889
286aba041309,0.9822590240630583
00c610013127,0.9823967975235363
64b9e8080976,0.982108147980413
98d6bb114806,0.9822143091679872
581faa068942,0.982009042863973
d0b33f138109,0.9817272680373919
88c663105081,0.980949332757596
283737041087,0.982280130924068
147dc5026992,0.9818370227942732
705681087979,0.9817753298815233
f0b479155600,0.9819479596919867
50ead6065715,0.981949014849603
40d32d058036,0.9821134496744074
206432038318,0.9818030739336069
206432038945,0.982057631605147
e80688151209,0.9819687257703086
