device,trust
4860bc060484,0.9822618064680149
64b9e8081093,0.9823708483722859
28cfda042139,0.9821640946399973
6c3e6d085240,0.9819973516896703
a4d1d2119743,0.9817713145401344
b8c75d126788,0.9819013179078615
5c5948074179,0.9822275483397944
0c74c2020590,0.9817952392055381
28cc01041822,0.9818020952543487
f0b479155504,0.9823583688697499
542696068081,0.9821560424580217
d89e3f142786,0.982183559093284
18002d029354,0.9816942980454239
5855ca070195,0.9823193378506931
5c0a5b071785,0.9822159523253405
044665015904,0.981823877473412
7073cb088949,0.9819053231950715
002608008050,0.9814858169028963
b8c75d126709,0.981525992319787
b8c75d126944,0.9820741013087272
40a6d9056254,0.9813929818122398
182032029988,0.9818596238571323
60fb42079053,0.9817224545757276
64b9e8081411,0.9820078893337187
206432038293,0.9818080664818029
6c3e6d084771,0.981855217757609
9027e4108893,0.9814382068427354
e80688151529,0.9821140690662452
18e7f4034532,0.9819115694531393
7c11be097311,0.9818873777193028
64b9e8081377,0.9818877539089955
5c5948074042,0.9823295215010511
842999100760,0.9817237784534747
f81edf161485,0.9822808626913078
d487d8139187,0.9821811638388495
f0b479155321,0.9822386818580301
88c663104493,0.982076475262224
9027e4108731,0.9821932419382741
60334b077189,0.9817786374962003
a00bba118171,0.9821834035767885
0007ab000227,0.9815834630447486
283737040898,0.9821919567615548
f0b479155563,0.9818657148180638
b065bd123568,0.981953692911734
206432039554,0.9818090967620539
283737041108,0.9816555893527352
0c74c2020983,0.9816986341380287
842999100645,0.9818418923978018
4c8d79062488,0.9817403487727785
00c610013292,0.98198095310955
00c610013127,0.9823967975235373
5c95ae074827,0.9820738506853002
a80600120206,0.9821062224017296
14109f024765,0.9821479004293969
50465d064015,0.9821440132306483
28e02c043097,0.9821301673100417
9803d8111521,0.9822423819480431
0018de002323,0.9818451608381792
98d6bb115244,0.9820890807038535
c8bcc8134188,0.9820962051246076
206432039281,0.9822179059050986
fcc734163480,0.9814982432351823
88c663104855,0.9823739878757493
28e7cf043999,0.9822248803470793
980c82112551,0.9808824336793248
a826d9120514,0.9820877682894504
28e02c043150,0.9811909026884942
002314005809,0.9820258092717209
705681088211,0.9821609889666381
7073cb088606,0.982128538982002
148fc6027536,0.9817773869309396
206432038820,0.9816988813753671
4cbca5063449,0.9818123496390981
7073cb088480,0.9820494908556895
00254b007355,0.9822611532043486
b88d12126250,0.981794329804939
283737041182,0.982308052253797
041e64014898,0.9818908601368169
182032029979,0.9820677509698464
88c663104589,0.9821449083358109
7073cb088811,0.9819916394687381
d89e3f141864,0.9820258922676941
64b9e8081108,0.9822567948944624
18e7f4034285,0.9821815743029774
109add023924,0.9818713843624877
40d32d057960,0.9820166078158432
189efc032998,0.9815107231282179
041e64015465,0.9823217127934771
845181101283,0.9817564248480647
18e7f4034295,0.9815932364572459
88c663104649,0.9821957534984448
206432039135,0.9821308339859838
9803d8111772,0.9817647055143428
18002d029364,0.9819649789794328
88c663104884,0.9821223435026368
705681088316,0.9817550864342085
7c11be096320,0.9818972102860546
9803d8111430,0.9820422805984056
e0f847148861,0.9821622016731428
6cc26b086510,0.9820483082060381
3ce072054005,0.9817772810743526
044665016096,0.9822635230385319
d83062139994,0.9823123371566896
d8d1cb143637,0.9819471677705911
283737041150,0.9820657483430816
286aba041406,0.9819294206458579
6c3e6d085893,0.9812963826885815
98d6bb114732,0.9818079264294244
4860bc061215,0.9813883226879889
40a6d9055925,0.9819964369283785
0c6076020246,0.9024009405936343
50465d063925,0.9818475293402006
50465d063954,0.9822555410195506
40a6d9055324,0.9821641803507182
60fb42079093,0.9822936375978303
442a60058271,0.9822191142519948
5855ca070222,0.9817803453743331
980c82113235,0.9820045235086574
205476037693,0.9822297535380943
7c11be096981,0.9821124492547179
403004054942,0.9820736930781697
5c5948074037,0.9820935140014633
705681087996,0.9821056008253959
7073cb088546,0.981860936823388
a4d1d2119622,0.9816762471926926
7073cb088612,0.981952847558519
041e64015158,0.9821462645142729
206432038931,0.9819705946286037
980c82113346,0.9821512698187279
18e7f4034483,0.9819105109424378
d8a25e143145,0.9817412714148862
e80688151313,0.982096723938563
040cce014370,0.9820888423172996
148fc6027589,0.9821633416266631
c8bcc8134207,0.9817845718622022
5001bb063827,0.98211678681419
0016d4001817,0.9818583467368724
109add024153,0.9824294626626664
206432038606,0.9819388486774208
6c3e6d085679,0.982035957836929
7073cb088497,0.9819044479747226
64b9e8080485,0.9820768915429101
f0b479155462,0.9821348487137235
705681088268,0.9822116848479023
0026b0008988,0.9822168210237975
c8bcc8134113,0.9821167357361171
00c610013398,0.9818432426471809
6c3e6d084938,0.9817122277596917
0016d4001819,0.9817080575706375
7073cb088534,0.9818209544174121
5c5948074127,0.9817725603436008
50465d063927,0.981785071892254
e80688151584,0.9818954280946415
00c610013180,0.9821379778892098
842999100621,0.9822476607641456
18002d029353,0.9819911052733641
50ead6066179,0.9814495140212844
c86000133602,0.9817412714148862
58b035070579,0.9819105043073815
14dae9028827,0.9819676547677351
e0f847149257,0.981748466994804
7073cb088570,0.9818011240840506
109add024159,0.982139750272268
60fb42079063,0.9820504294369865
206432038681,0.982062519354621
9471ac110490,0.9817945654724749
145a05025500,0.9821104987183802
88c663104708,0.9818501399648484
189efc032996,0.9817918392440739
18e7f4034348,0.9818457491171554
7073cb088761,0.9820420499992315
0c74c2020552,0.9822158248860451
c8bcc8134186,0.981475771799009
cc08e0135669,0.9822111201795045
88c663104856,0.9820822556533868
148fc6028076,0.9822377514299313
88c663104926,0.9822137717395438
34159e046616,0.9819994452067969
206432039517,0.982146890033113
78a3e4093412,0.9822923844623508
7cc3a1097977,0.981769425673559
182032029703,0.9821082426165331
0026bb009383,0.9817690725777658
64b9e8081078,0.9821572334445894
50465d063920,0.9821340005070012
28e7cf044049,0.9821257831008291
00c610013241,0.9820985173892779
0026e8009740,0.9816369242957557
5c5948073967,0.9816874339909566
f04f7c154998,0.9822152212670416
d89e3f141957,0.981907402737866
0c74c2021343,0.9818902521610245
f0b479155274,0.9818947048944263
b8c75d126883,0.9822541788381848
283737041117,0.9823339578965289
6c3e6d085731,0.9819762028038418
c8aa21134037,0.981780301662838
f0b479155552,0.9822332554108293
705681088058,0.9819037808833049
206432038597,0.9819817775042681
18e7f4034545,0.9818406212997105
